"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"El servicio ha controlado PowerEvent correctamente.","0","0","0","4","0","0","36028797018963968","30223","HP Comm Recovery",,"Application","2140","0","bitodesktop",,"01/09/2025 11:19:22 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30222","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","8400","0","bitodesktop",,"01/09/2025 11:19:22 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-09T05:04:31Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30221","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","2756","0","bitodesktop",,"01/09/2025 11:04:31 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30220","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","2756","0","bitodesktop",,"01/09/2025 11:04:01 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-09T04:41:30Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30219","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","8956","0","bitodesktop",,"01/09/2025 10:41:30 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30218","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","8956","0","bitodesktop",,"01/09/2025 10:41:00 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Se detuvo el servicio de protecci?n de software.
","903","0","16384","0","0","0","36028797018963968","30217","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","7232","0","bitodesktop",,"01/09/2025 10:36:09 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-09T04:36:09Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30216","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","7232","0","bitodesktop",,"01/09/2025 10:36:09 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.","15","0","0","4","0","0","36028797018963968","30215","SecurityCenter",,"Application","8428","0","bitodesktop",,"01/09/2025 10:35:41 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Se inici? el servicio de Windows Search.
","1003","0","16384","4","1","0","36028797018963968","30214","Microsoft-Windows-Search","ca4e628d-8567-4896-ab6b-835b221f373f","Application","1520","0","bitodesktop",,"01/09/2025 10:35:40 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,"Servicio de Search","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Windows Security Center Service has started.","1","0","0","4","0","0","36028797018963968","30213","SecurityCenter",,"Application","8428","0","bitodesktop",,"01/09/2025 10:35:39 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Se inici? el servicio de protecci?n de software.
10.0.26100.5074","902","0","16384","0","0","0","36028797018963968","30212","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","7232","0","bitodesktop",,"01/09/2025 10:35:39 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software complet? la comprobaci?n del estado de licencias.
Id. de aplicaci?n=55c92734-d682-4d71-983e-d6ec3f16059f
Estado de licencias=
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 1d873132-f09f-4eb2-bf5a-2e4fb48935e8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
5: 30d469c6-a78f-4476-b5c8-af78d5b6a5fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 3ae2cc14-ab2d-41f4-972f-5e20142771dc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 4002e33a-524c-4100-8108-131a0d42c0ea, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 411b3d4f-be6d-4a06-baaa-9cabfc256cae, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 58e97c99-f377-4ef1-81d5-4ad5522b5fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 653098ee-780d-4863-8cf2-d18399ce413b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 74436dbb-cc17-46de-867f-14906ba4a938, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 8a292df8-d653-4057-8133-a0701792f912, 1, 1 [(0 )(1 )(2 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(3 )]
13: 8db63db6-4f8f-46d6-a448-66444faaaa72, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: ed799377-74b8-4989-a244-14d082e65972, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

","1003","0","16384","4","0","0","36028797018963968","30211","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","7232","0","bitodesktop",,"01/09/2025 10:35:39 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Estado de inicializaci?n para objetos de servicio.
C:\WINDOWS\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
","1066","0","16384","4","0","0","36028797018963968","30210","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","7232","0","bitodesktop",,"01/09/2025 10:35:39 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"La migraci?n de nivel inferior sin conexi?n se realiz? correctamente.","16394","0","49152","4","0","0","36028797018963968","30209","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","7232","0","bitodesktop",,"01/09/2025 10:35:39 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Se est? iniciando el servicio de protecci?n de software.
Par?metros:<explicit>","900","0","16384","4","0","0","36028797018963968","30208","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","7232","0","bitodesktop",,"01/09/2025 10:35:38 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Service stopped.","0","0","0","4","0","0","36028797018963968","30207","edgeupdate",,"Application","7992","0","bitodesktop",,"01/09/2025 10:35:38 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"0","0","0","4","0","0","36028797018963968","30206","brave",,"Application","4640","0","bitodesktop",,"01/09/2025 10:35:37 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Version : 2.0.19.0","0","0","0","4","0","0","36028797018963968","30205","HP Comm Recovery",,"Application","2140","0","bitodesktop",,"01/09/2025 10:34:05 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Service started successfully.","0","0","0","4","0","0","36028797018963968","30204","VpnService",,"Application","5140","0","bitodesktop",,"01/09/2025 10:33:37 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Service started successfully.","0","0","0","4","0","0","36028797018963968","30203","SystemService",,"Application","4256","0","bitodesktop",,"01/09/2025 10:33:37 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"0","0","0","4","0","0","36028797018963968","30202","AdobeARMservice",,"Application","4844","0","bitodesktop",,"01/09/2025 10:33:35 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio se inici? correctamente.","0","0","0","4","0","0","36028797018963968","30201","HP Comm Recovery",,"Application","2140","0","bitodesktop",,"01/09/2025 10:33:35 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
,"0","0","0","4","0","0","36028797018963968","30200","RtkAudioUniversalService",,"Application","5164","0","bitodesktop",,"01/09/2025 10:33:34 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark",,,,,"System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Los subsistemas del servicio Instrumental de administraci?n de Windows se inicializaron correctamente","5617","2",,"4","0","0","-9223372036854775808","30199","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3856","3916","bitodesktop","S-1-5-18","01/09/2025 10:33:32 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio Instrumental de administraci?n de Windows se inici? correctamente","5615","2",,"4","0","0","-9223372036854775808","30198","Microsoft-Windows-WMI","1edeee53-0afe-4609-b846-d8c0b2075b1f","Application","3856","3900","bitodesktop","S-1-5-18","01/09/2025 10:33:32 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Service started successfully.","0","0","0","4","0","0","36028797018963968","30197","HPTouchpointAnalyticsService",,"Application","3336","0","bitodesktop",,"01/09/2025 10:33:32 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"HpTouchpointAnalyticsRecoverySetupSuccessfully configured Failure Actions","0","0","0","4","0","0","36028797018963968","30196","HPAnalytics",,"Application","3336","0","bitodesktop",,"01/09/2025 10:33:32 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El subsistema EventSystem suprimir? las entradas duplicadas del registro de eventos durante 86400 segundos. El tiempo de espera de supresi?n puede controlarse por un valor REG_DWORD llamado SuppressDuplicateDuration en la siguiente clave del Registro: HKLM\Software\Microsoft\EventSystem\EventLog.","4625","0","16384","4","0","0","36028797018963968","30195","Microsoft-Windows-EventSystem","899daace-4868-4295-afcd-9eb8fb497561","Application","2876","0","bitodesktop",,"01/09/2025 10:33:32 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El Servicio de perfiles de usuario se ha iniciado correctamente. 

","1531","0",,"4","0","0","-9223372036854775808","30194","Microsoft-Windows-User Profiles Service","89b1e9f0-5aff-44a6-9b44-0a07a7ce5845","Application","2380","2504","bitodesktop","S-1-5-18","01/09/2025 10:33:31 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El Servicio de perfiles de usuario se ha detenido. 

","1532","0",,"4","0","0","-9223372036854775808","30193","Microsoft-Windows-User Profiles Service","89b1e9f0-5aff-44a6-9b44-0a07a7ce5845","Application","2632","2660","bitodesktop","S-1-5-18","01/09/2025 10:32:52 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Service has been successfully shut down.","0","0","0","4","0","0","36028797018963968","30192","VpnService",,"Application","4308","0","bitodesktop",,"01/09/2025 10:32:52 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Service has been successfully shut down.","0","0","0","4","0","0","36028797018963968","30191","SystemService",,"Application","4332","0","bitodesktop",,"01/09/2025 10:32:52 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Service has been successfully shut down.","0","0","0","4","0","0","36028797018963968","30190","HPTouchpointAnalyticsService",,"Application","3172","0","bitodesktop",,"01/09/2025 10:32:52 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Error del suscriptor de notificaciones winlogon <TrustedInstaller> en un evento de notificaci?n cr?tico.","6004","0","32768","3","0","0","36028797018963968","30189","Microsoft-Windows-Winlogon","dbe9b383-7cf3-4331-91cc-a3cb16a3b538","Application","1248","0","bitodesktop",,"01/09/2025 10:32:51 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Advertencia",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Se detuvo el servicio de protecci?n de software.
","903","0","16384","0","0","0","36028797018963968","30188","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","1400","0","bitodesktop",,"01/09/2025 10:32:26 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El servicio de protecci?n de software se program? correctamente para reiniciarse a las 2125-08-09T04:32:26Z. Motivo: RulesEngine.","16384","0","16384","4","0","0","36028797018963968","30187","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","1400","0","bitodesktop",,"01/09/2025 10:32:26 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El optimizador de almacenamiento complet? correctamente reducir en Windows (C:)","258","0","0","0","0","0","36028797018963968","30186","Microsoft-Windows-Defrag",,"Application","1436","0","bitodesktop",,"01/09/2025 10:32:09 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El optimizador de almacenamiento complet? correctamente estimaci?n de la reducci?n en Windows (C:)","258","0","0","0","0","0","36028797018963968","30185","Microsoft-Windows-Defrag",,"Application","1436","0","bitodesktop",,"01/09/2025 10:32:04 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Se inici? un an?lisis de reducci?n de volumen en el volumen Windows (C:). Esta entrada del registro de eventos contiene informaci?n acerca del ?ltimo archivo no movible que podr?a limitar el n?mero m?ximo de bytes reclamables.
 
 Detalles de diagn?stico:
 - El ?ltimo archivo no movible parece ser: \hiberfil.sys::$DATA
 - El ?ltimo cl?ster del archivo es: 0x3b23c0b
 - Destino potencial de reducci?n (direcci?n LCN): 0x2eed462
 - Las marcas de archivo NTFS son: P---D
 - Fase de reducci?n: <analysis>
 
 Para obtener m?s detalles acerca de este archivo, use el comando ""fsutil volume querycluster \\?\Volume{f27e6f47-61e1-4d2a-9a74-1eba09371ff1} 0x3b23c0b"".","259","0","16384","4","0","0","36028797018963968","30184","Microsoft-Windows-Defrag",,"Application","1436","0","bitodesktop",,"01/09/2025 10:32:04 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,"Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"El optimizador de almacenamiento complet? correctamente estimaci?n de la reducci?n en Windows (C:)","258","0","0","0","0","0","36028797018963968","30183","Microsoft-Windows-Defrag",,"Application","1436","0","bitodesktop",,"01/09/2025 10:31:56 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n","Informaci?n","Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Se inici? un an?lisis de reducci?n de volumen en el volumen Windows (C:). Esta entrada del registro de eventos contiene informaci?n acerca del ?ltimo archivo no movible que podr?a limitar el n?mero m?ximo de bytes reclamables.
 
 Detalles de diagn?stico:
 - El ?ltimo archivo no movible parece ser: \hiberfil.sys::$DATA
 - El ?ltimo cl?ster del archivo es: 0x3b23c0b
 - Destino potencial de reducci?n (direcci?n LCN): 0x2eed14c
 - Las marcas de archivo NTFS son: P---D
 - Fase de reducci?n: <analysis>
 
 Para obtener m?s detalles acerca de este archivo, use el comando ""fsutil volume querycluster \\?\Volume{f27e6f47-61e1-4d2a-9a74-1eba09371ff1} 0x3b23c0b"".","259","0","16384","4","0","0","36028797018963968","30182","Microsoft-Windows-Defrag",,"Application","1436","0","bitodesktop",,"01/09/2025 10:31:56 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,"Ninguna","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Se inici? el servicio de protecci?n de software.
10.0.26100.5074","902","0","16384","0","0","0","36028797018963968","30181","Microsoft-Windows-Security-SPP","e23b33b0-c8c9-472c-a5f9-f2bdfea0f156","Application","1400","0","bitodesktop",,"01/09/2025 10:31:37 p. m.",,,"Application","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Informaci?n",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
